"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2313238,"May 25, 2022",Georgia,Fayetteville,"135 Carnoustie Way",0,2,N/A
2312687,"May 25, 2022",Pennsylvania,Philadelphia,"5700 block of N Lambert St",0,2,N/A
2312674,"May 25, 2022","North Carolina","Rocky Mount","800 block of Edwards St",0,1,N/A
2311103,"May 24, 2022",Maryland,Baltimore,"6200 block of O’Donnell St",0,1,N/A
2312129,"May 24, 2022",Georgia,Athens,"E Carver Dr and Cone Dr",0,2,N/A
2310798,"May 24, 2022","South Carolina","North Charleston","6520 Dorchester Rd",0,1,N/A
2310231,"May 24, 2022",Georgia,Lawrenceville,"Pine Ln",0,1,N/A
2312614,"May 24, 2022",California,"Lemon Grove","Lemon Grove Way and Hilltop Dr",0,1,N/A
2309646,"May 23, 2022",Kentucky,Elizabethtown,"200 block of Buford Ln",0,1,N/A
2312322,"May 23, 2022",Illinois,Freeport,"100 block of S Cherry Ave",0,1,N/A
2309684,"May 23, 2022","District of Columbia",Washington,"1200 block of North Capitol St",0,1,N/A
2309729,"May 23, 2022",Pennsylvania,Philadelphia,"1801 W Pike St",0,3,N/A
2309553,"May 23, 2022",Wisconsin,Milwaukee,"N 89th and W Mill Rd",0,2,N/A
2309763,"May 23, 2022",Maryland,Baltimore,"2330 Harford Rd",0,2,N/A
2309230,"May 23, 2022",Illinois,Chicago,"3300 block of W Madison St",0,1,N/A
2310144,"May 23, 2022",Pennsylvania,Catasauqua,"Railroad St",0,1,N/A
2308760,"May 22, 2022",Wisconsin,Milwaukee,N/A,0,1,N/A
2309872,"May 22, 2022","North Carolina",Clayton,"Sequoia Dr",0,2,N/A
2308980,"May 22, 2022",Illinois,Chicago,"7700 block of S Essex Ave",0,2,N/A
2309106,"May 22, 2022",Wisconsin,"La Crosse","1900 S 7th St",1,1,N/A
2309112,"May 22, 2022",Louisiana,"New Orleans","Royal St and Saint Louis St",0,1,N/A
2309479,"May 22, 2022",Colorado,"Colorado Springs","750 Citadel Dr E",0,2,N/A
2309499,"May 22, 2022",California,"Los Angeles","27th St and Vermont Ave",0,2,N/A
2309490,"May 22, 2022",California,Pomona,"Kingsley Ave and San Antonio Ave",0,2,N/A
2309462,"May 22, 2022",Georgia,Atlanta,"6800 block of Kimberly Mill Rd",0,1,N/A
2309307,"May 22, 2022",Ohio,Toledo,N/A,0,1,N/A
